"participant_id","Task","condition","exp","mean_time","mean_error","invefi"
"2115","Decreasing","Congruent","Himba Adults 2022",0.68155,0.133333333333333,0.786403846153846
"2115","Decreasing","Incongruent","Himba Adults 2022",0.524998,0,0.524998
"2115","Increasing","Congruent","Himba Adults 2022",0.404119909090909,0.266666666666667,0.551072603305785
"2115","Increasing","Incongruent","Himba Adults 2022",0.3828742,0.333333333333333,0.5743113
"2116","Decreasing","Congruent","Himba Adults 2022",0.7005726,0,0.7005726
"2116","Decreasing","Incongruent","Himba Adults 2022",0.695161133333333,0,0.695161133333333
"2116","Increasing","Congruent","Himba Adults 2022",0.9177552,0.333333333333333,1.3766328
"2116","Increasing","Incongruent","Himba Adults 2022",0.8561568,0.333333333333333,1.2842352
"2119","Decreasing","Congruent","Himba Adults 2022",1.1084456,0,1.1084456
"2119","Decreasing","Incongruent","Himba Adults 2022",0.801573933333333,0,0.801573933333333
"2119","Increasing","Congruent","Himba Adults 2022",0.568337066666667,0,0.568337066666667
"2119","Increasing","Incongruent","Himba Adults 2022",0.410736266666667,0,0.410736266666667
"2120","Decreasing","Congruent","Himba Adults 2022",0.734118071428571,0.0666666666666667,0.786555076530612
"2120","Decreasing","Incongruent","Himba Adults 2022",0.873133285714286,0.0666666666666667,0.935499948979592
"2120","Increasing","Congruent","Himba Adults 2022",0.545860928571429,0.0666666666666667,0.584850994897959
"2120","Increasing","Incongruent","Himba Adults 2022",0.645053266666667,0,0.645053266666667
"2122","Decreasing","Congruent","Himba Adults 2022",0.5844232,0.333333333333333,0.8766348
"2122","Decreasing","Incongruent","Himba Adults 2022",0.5711803,0.333333333333333,0.85677045
"2122","Increasing","Congruent","Himba Adults 2022",0.729541533333333,0,0.729541533333333
"2122","Increasing","Incongruent","Himba Adults 2022",0.449453733333333,0,0.449453733333333
"22","Decreasing","Congruent","Italian Adults",0.382244466666667,0,0.382244466666667
"22","Decreasing","Incongruent","Italian Adults",0.404716466666667,0,0.404716466666667
"22","Increasing","Congruent","Italian Adults",0.366005533333333,0,0.366005533333333
"22","Increasing","Incongruent","Italian Adults",0.400312866666667,0,0.400312866666667
"24","Decreasing","Congruent","Italian Adults",0.345344333333333,0,0.345344333333333
"24","Decreasing","Incongruent","Italian Adults",0.381180066666667,0,0.381180066666667
"24","Increasing","Congruent","Italian Adults",0.369344866666667,0,0.369344866666667
"24","Increasing","Incongruent","Italian Adults",0.447091933333333,0,0.447091933333333
"26","Decreasing","Congruent","Italian Adults",0.5695392,0,0.5695392
"26","Decreasing","Incongruent","Italian Adults",0.589891571428571,0.0666666666666667,0.632026683673469
"26","Increasing","Congruent","Italian Adults",0.533890933333333,0,0.533890933333333
"26","Increasing","Incongruent","Italian Adults",0.469484066666667,0,0.469484066666667
"27","Decreasing","Congruent","Italian Adults",0.5640016,0,0.5640016
"27","Decreasing","Incongruent","Italian Adults",0.569302,0,0.569302
"27","Increasing","Congruent","Italian Adults",0.470603266666667,0,0.470603266666667
"27","Increasing","Incongruent","Italian Adults",0.4771254,0,0.4771254
"28","Decreasing","Congruent","Italian Adults",0.442701866666667,0,0.442701866666667
"28","Decreasing","Incongruent","Italian Adults",0.456106933333333,0,0.456106933333333
"28","Increasing","Congruent","Italian Adults",0.467004333333333,0,0.467004333333333
"28","Increasing","Incongruent","Italian Adults",0.5204434,0,0.5204434
"29","Decreasing","Congruent","Italian Adults",0.5205114,0,0.5205114
"29","Decreasing","Incongruent","Italian Adults",0.4428128,0,0.4428128
"29","Increasing","Congruent","Italian Adults",0.471855066666667,0,0.471855066666667
"29","Increasing","Incongruent","Italian Adults",0.456451666666667,0,0.456451666666667
"30","Decreasing","Congruent","Italian Adults",0.3129308,0,0.3129308
"30","Decreasing","Incongruent","Italian Adults",0.3372528,0,0.3372528
"30","Increasing","Congruent","Italian Adults",0.252568,0,0.252568
"30","Increasing","Incongruent","Italian Adults",0.324947466666667,0,0.324947466666667
"31","Decreasing","Congruent","Italian Adults",0.5827608,0,0.5827608
"31","Decreasing","Incongruent","Italian Adults",0.639340733333333,0,0.639340733333333
"31","Increasing","Congruent","Italian Adults",0.494957733333333,0,0.494957733333333
"31","Increasing","Incongruent","Italian Adults",0.540575266666667,0,0.540575266666667
"32","Decreasing","Congruent","Italian Adults",0.410408866666667,0,0.410408866666667
"32","Decreasing","Incongruent","Italian Adults",0.434743333333333,0,0.434743333333333
"32","Increasing","Congruent","Italian Adults",0.398292733333333,0,0.398292733333333
"32","Increasing","Incongruent","Italian Adults",0.403837133333333,0,0.403837133333333
"33","Decreasing","Congruent","Italian Adults",0.689145066666667,0,0.689145066666667
"33","Decreasing","Incongruent","Italian Adults",0.766074266666667,0,0.766074266666667
"33","Increasing","Congruent","Italian Adults",0.635880666666667,0,0.635880666666667
"33","Increasing","Incongruent","Italian Adults",0.730208733333333,0,0.730208733333333
"34","Decreasing","Congruent","Italian Adults",0.371740933333333,0,0.371740933333333
"34","Decreasing","Incongruent","Italian Adults",0.404909266666667,0,0.404909266666667
"34","Increasing","Congruent","Italian Adults",0.420363733333333,0,0.420363733333333
"34","Increasing","Incongruent","Italian Adults",0.375146533333333,0,0.375146533333333
"35","Decreasing","Congruent","Italian Adults",0.518398466666667,0,0.518398466666667
"35","Decreasing","Incongruent","Italian Adults",0.5824082,0,0.5824082
"35","Increasing","Congruent","Italian Adults",0.336279533333333,0,0.336279533333333
"35","Increasing","Incongruent","Italian Adults",0.341497466666667,0,0.341497466666667
"36","Decreasing","Congruent","Italian Adults",0.298351866666667,0,0.298351866666667
"36","Decreasing","Incongruent","Italian Adults",0.319280866666667,0,0.319280866666667
"36","Increasing","Congruent","Italian Adults",0.350528533333333,0,0.350528533333333
"36","Increasing","Incongruent","Italian Adults",0.387352266666667,0,0.387352266666667
"37","Decreasing","Congruent","Italian Adults",0.425892,0,0.425892
"37","Decreasing","Incongruent","Italian Adults",0.4593526,0,0.4593526
"37","Increasing","Congruent","Italian Adults",0.381495571428571,0.0666666666666667,0.408745255102041
"37","Increasing","Incongruent","Italian Adults",0.374941866666667,0,0.374941866666667
"38","Decreasing","Congruent","Italian Adults",0.476979,0,0.476979
"38","Decreasing","Incongruent","Italian Adults",0.539358,0,0.539358
"38","Increasing","Congruent","Italian Adults",0.421455266666667,0,0.421455266666667
"38","Increasing","Incongruent","Italian Adults",0.446139866666667,0,0.446139866666667
"39","Decreasing","Congruent","Italian Adults",0.368129133333333,0,0.368129133333333
"39","Decreasing","Incongruent","Italian Adults",0.402421733333333,0,0.402421733333333
"39","Increasing","Congruent","Italian Adults",0.385902866666667,0,0.385902866666667
"39","Increasing","Incongruent","Italian Adults",0.362541133333333,0,0.362541133333333
"40","Decreasing","Congruent","Italian Adults",0.4102612,0,0.4102612
"40","Decreasing","Incongruent","Italian Adults",0.4012944,0,0.4012944
"40","Increasing","Congruent","Italian Adults",0.386106066666667,0,0.386106066666667
"40","Increasing","Incongruent","Italian Adults",0.360260733333333,0,0.360260733333333
"41","Decreasing","Congruent","Italian Adults",0.4595484,0,0.4595484
"41","Decreasing","Incongruent","Italian Adults",0.424101133333333,0,0.424101133333333
"41","Increasing","Congruent","Italian Adults",0.527623266666667,0,0.527623266666667
"41","Increasing","Incongruent","Italian Adults",0.5135432,0,0.5135432
"42","Decreasing","Congruent","Italian Adults",0.5692212,0,0.5692212
"42","Decreasing","Incongruent","Italian Adults",0.568226533333333,0,0.568226533333333
"42","Increasing","Congruent","Italian Adults",0.563847333333333,0,0.563847333333333
"42","Increasing","Incongruent","Italian Adults",0.5670526,0,0.5670526
"43","Decreasing","Congruent","Italian Adults",0.393948466666667,0,0.393948466666667
"43","Decreasing","Incongruent","Italian Adults",0.382524266666667,0,0.382524266666667
"43","Increasing","Congruent","Italian Adults",0.41725,0,0.41725
"43","Increasing","Incongruent","Italian Adults",0.371577133333333,0,0.371577133333333
"44","Decreasing","Congruent","Italian Adults",0.411787,0,0.411787
"44","Decreasing","Incongruent","Italian Adults",0.432884866666667,0,0.432884866666667
"44","Increasing","Congruent","Italian Adults",0.415764866666667,0,0.415764866666667
"44","Increasing","Incongruent","Italian Adults",0.366090866666667,0,0.366090866666667
"45","Decreasing","Congruent","Italian Adults",0.373894133333333,0,0.373894133333333
"45","Decreasing","Incongruent","Italian Adults",0.3660688,0,0.3660688
"45","Increasing","Congruent","Italian Adults",0.3491712,0,0.3491712
"45","Increasing","Incongruent","Italian Adults",0.357018133333333,0,0.357018133333333
"46","Decreasing","Congruent","Italian Adults",0.280500333333333,0,0.280500333333333
"46","Decreasing","Incongruent","Italian Adults",0.282691333333333,0,0.282691333333333
"46","Increasing","Congruent","Italian Adults",0.345893066666667,0,0.345893066666667
"46","Increasing","Incongruent","Italian Adults",0.369391666666667,0,0.369391666666667
"47","Decreasing","Congruent","Italian Adults",0.356175266666667,0,0.356175266666667
"47","Decreasing","Incongruent","Italian Adults",0.357005933333333,0,0.357005933333333
"47","Increasing","Congruent","Italian Adults",0.280618266666667,0,0.280618266666667
"47","Increasing","Incongruent","Italian Adults",0.269129333333333,0,0.269129333333333
"48","Decreasing","Congruent","Italian Adults",0.495687466666667,0,0.495687466666667
"48","Decreasing","Incongruent","Italian Adults",0.543630933333333,0,0.543630933333333
"48","Increasing","Congruent","Italian Adults",0.4523766,0,0.4523766
"48","Increasing","Incongruent","Italian Adults",0.352353266666667,0,0.352353266666667
"49","Decreasing","Congruent","Italian Adults",0.5226118,0,0.5226118
"49","Decreasing","Incongruent","Italian Adults",0.538088,0,0.538088
"49","Increasing","Congruent","Italian Adults",0.447142666666667,0,0.447142666666667
"49","Increasing","Incongruent","Italian Adults",0.5113324,0,0.5113324
"50","Decreasing","Congruent","Italian Adults",0.3177494,0,0.3177494
"50","Decreasing","Incongruent","Italian Adults",0.3704284,0,0.3704284
"50","Increasing","Congruent","Italian Adults",0.356072333333333,0,0.356072333333333
"50","Increasing","Incongruent","Italian Adults",0.347242266666667,0,0.347242266666667
"51","Decreasing","Congruent","Italian Adults",0.500550466666667,0,0.500550466666667
"51","Decreasing","Incongruent","Italian Adults",0.720194666666667,0,0.720194666666667
"51","Increasing","Congruent","Italian Adults",0.313798533333333,0,0.313798533333333
"51","Increasing","Incongruent","Italian Adults",0.303127857142857,0.0666666666666667,0.324779846938776
"52","Decreasing","Congruent","Italian Adults",0.511371,0,0.511371
"52","Decreasing","Incongruent","Italian Adults",0.478186133333333,0,0.478186133333333
"52","Increasing","Congruent","Italian Adults",0.549393466666667,0,0.549393466666667
"52","Increasing","Incongruent","Italian Adults",0.5492306,0,0.5492306
"53","Decreasing","Congruent","Italian Adults",0.379037866666667,0,0.379037866666667
"53","Decreasing","Incongruent","Italian Adults",0.422686666666667,0,0.422686666666667
"53","Increasing","Congruent","Italian Adults",0.3783704,0,0.3783704
"53","Increasing","Incongruent","Italian Adults",0.364702866666667,0,0.364702866666667
